,Date,Time,WNDDIR,WSPD_AVG,WSPD_MAX,AMBIENT,RELHUM,BAROM,RAINFALL,X-WIND
12408,6/15/2021,4:53:35,312,2.2,2.3,31.5,9.6,95.688,0,2.2
12409,6/15/2021,4:53:37,302,2.1,2.1,31.5,9.6,95.688,0,2.1
12410,6/15/2021,4:53:38,304,2.1,2.2,31.5,9.6,95.688,0,2.1
12411,6/15/2021,4:53:40,311,2.2,2.3,31.5,9.6,95.688,0,2.2
12412,6/15/2021,4:53:41,309,2.5,2.5,31.5,9.6,95.688,0,2.4
12413,6/15/2021,4:53:43,311,2.5,2.5,31.5,9.6,95.688,0,2.5
12414,6/15/2021,4:53:44,321,2.5,2.5,31.5,9.6,95.688,0,2.3
12415,6/15/2021,4:53:45,304,2.5,2.6,31.5,9.6,95.688,0,2.5
12416,6/15/2021,4:53:47,311,2.4,2.4,31.5,9.6,95.688,0,2.3
12417,6/15/2021,4:53:48,311,2.3,2.4,31.5,9.6,95.688,0,2.3
12418,6/15/2021,4:53:50,305,2.3,2.3,31.5,9.6,95.688,0,2.3
12419,6/15/2021,4:53:51,299,2.1,2.1,31.5,9.6,95.688,0,2.1
12420,6/15/2021,4:53:52,318,2,2,31.5,9.6,95.688,0,1.9
12421,6/15/2021,4:53:54,305,2.4,2.4,31.5,9.6,95.688,0,2.4
12422,6/15/2021,4:53:55,304,2.3,2.4,31.5,9.6,95.688,0,2.3
12423,6/15/2021,4:53:57,301,1.9,1.9,31.5,9.6,95.688,0,1.9
12424,6/15/2021,4:53:58,312,2,2,31.5,9.6,95.688,0,1.9
12425,6/15/2021,4:54:00,307,2.4,2.5,31.5,9.6,95.688,0,2.4
12426,6/15/2021,4:54:01,327,2.1,2.1,31.5,9.6,95.688,0,1.8
12427,6/15/2021,4:54:02,313,2,2,31.5,9.6,95.688,0,1.9
12428,6/15/2021,4:54:04,311,2.1,2.1,31.5,9.6,95.688,0,2
12429,6/15/2021,4:54:05,309,2.6,2.6,31.4,9.6,95.688,0,2.6
12430,6/15/2021,4:54:07,314,2.7,2.7,31.4,9.6,95.688,0,2.6
12431,6/15/2021,4:54:08,315,2.8,2.8,31.4,9.6,95.688,0,2.7
12432,6/15/2021,4:54:10,317,2.7,2.8,31.5,9.6,95.688,0,2.6
12433,6/15/2021,4:54:11,312,2.6,2.7,31.4,9.6,95.688,0,2.6
12434,6/15/2021,4:54:12,311,2.3,2.4,31.5,9.6,95.688,0,2.3
12435,6/15/2021,4:54:14,311,2.1,2.1,31.4,9.6,95.688,0,2.1
12436,6/15/2021,4:54:15,308,2.4,2.4,31.4,9.6,95.688,0,2.3
12437,6/15/2021,4:54:17,316,2.1,2.2,31.5,9.6,95.688,0,2.1
12438,6/15/2021,4:54:18,304,2.1,2.2,31.5,9.6,95.688,0,2.1
12439,6/15/2021,4:54:19,314,2.2,2.2,31.4,9.6,95.688,0,2.1
12440,6/15/2021,4:54:21,300,2.2,2.2,31.4,9.6,95.688,0,2.2
12441,6/15/2021,4:54:22,315,2.3,2.3,31.4,9.6,95.688,0,2.2
